AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
"2,021",II,IV,Cauca,Paispamba (Sotara),Pinus patula,Pulpa,ICA,"12,318"
"2,021",II,IV,Cauca,Paispamba (Sotara),Pinus patula,Rolliza,ICA,"4,748"
"2,021",II,IV,Cauca,Paispamba (Sotara),Pinus tecunumanii,Bloque,ICA,348
"2,021",II,IV,Cauca,Paispamba (Sotara),Pinus tecunumanii,Pulpa,ICA,198
"2,021",II,IV,Cauca,Piendamó,Pinus oocarpa,Bloque,ICA,200
"2,021",II,IV,Cauca,Piendamó,Pinus patula,Bloque,ICA,30
"2,021",II,IV,Cauca,Popayán,Cupressus lusitanica,Bloque,ICA,3
"2,021",II,IV,Cauca,Popayán,Cupressus lusitanica,Rolliza,ICA,3
"2,021",II,IV,Cauca,Popayán,Eucalyptus globulus,Bloque,ICA,8
"2,021",II,IV,Cauca,Popayán,Eucalyptus globulus,Postes,ICA,158
"2,021",II,IV,Cauca,Popayán,Eucalyptus globulus,Rolliza,ICA,276
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Bloque,ICA,18
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Postes,ICA,314
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Pulpa,ICA,"10,055"
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Rolliza,ICA,53
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Tabla,ICA,18
"2,021",II,IV,Cauca,Popayán,Eucalyptus grandis,Viga,ICA,32
"2,021",II,IV,Cauca,Popayán,Eucalyptus urograndis,Pulpa,ICA,"4,482"
"2,021",II,IV,Cauca,Popayán,Pinus oocarpa,Bloque,ICA,244
"2,021",II,IV,Cauca,Popayán,Pinus oocarpa,Otros,ICA,20
"2,021",II,IV,Cauca,Popayán,Pinus oocarpa,Rolliza,ICA,18
"2,021",II,IV,Cauca,Popayán,Pinus tecunumanii,Bloque,ICA,140
"2,021",II,IV,Cauca,Popayán,Pinus tecunumanii,Pulpa,ICA,"3,970"
"2,021",II,IV,Cauca,Popayán,Pinus tecunumanii,Rolliza,ICA,"1,967"
"2,021",II,IV,Cauca,Santander De Quilichao,Pinus tecunumanii,Pulpa,ICA,"1,056"
"2,021",II,IV,Cauca,Santander De Quilichao,Pinus tecunumanii,Rolliza,ICA,189
"2,021",II,IV,Cauca,Silvia,Pinus patula,Bloque,ICA,22
"2,021",II,IV,Cauca,Suarez,Pinus tecunumanii,Bloque,ICA,195
"2,021",II,IV,Cauca,Timbío,Eucalyptus globulus,Postes,ICA,39
"2,021",II,IV,Cauca,Timbío,Eucalyptus grandis,Pulpa,ICA,"3,704"
"2,021",II,IV,Cauca,Timbío,Eucalyptus urograndis,Pulpa,ICA,983
"2,021",II,IV,Cauca,Timbío,Pinus oocarpa,Bloque,ICA,120
"2,021",II,IV,Cauca,Timbío,Pinus oocarpa,Rolliza,ICA,125
"2,021",II,IV,Cauca,Timbío,Pinus tecunumanii,Pulpa,ICA,506
"2,021",II,IV,Cauca,Timbío,Pinus tecunumanii,Rolliza,ICA,146
"2,021",II,IV,Cauca,Totoró,Pinus oocarpa,Bloque,ICA,274
"2,021",II,IV,Cauca,Totoró,Pinus patula,Bloque,ICA,110
"2,021",II,IV,Cauca,Totoró,Pinus patula,Tabla,ICA,22
"2,021",II,IV,Cesar,Aguachica,Tectona grandis,Rolliza,ICA,10
"2,021",II,IV,Cesar,Agustín Codazzi,Eucalyptus camaldulensis,Rolliza,ICA,256
"2,021",II,IV,Cesar,Agustín Codazzi,Gmelina arborea,Rolliza,ICA,"1,236"
"2,021",II,IV,Cesar,Becerril,Gmelina arborea,Bloque,ICA,89
"2,021",II,IV,Cesar,Becerril,Gmelina arborea,Rolliza,ICA,710
"2,021",II,IV,Cesar,Becerril,Tectona grandis,Rolliza,ICA,84
"2,021",II,IV,Cesar,Bosconia,Gmelina arborea,Bloque,ICA,45
"2,021",II,IV,Cesar,Bosconia,Gmelina arborea,Otros,ICA,30
"2,021",II,IV,Cesar,Bosconia,Gmelina arborea,Rolliza,ICA,270
"2,021",II,IV,Cesar,Chiriguaná,Eucalyptus tereticornis,Rolliza,ICA,328
"2,021",II,IV,Cesar,Curumaní,Eucalyptus camaldulensis,Bloque,ICA,28
"2,021",II,IV,Cesar,Curumaní,Eucalyptus camaldulensis,Rolliza,ICA,128
"2,021",II,IV,Cesar,Curumaní,Eucalyptus camaldulensis,Tabla,ICA,32
"2,021",II,IV,Cesar,El Copey,Eucalyptus camaldulensis,Bloque,ICA,60
"2,021",II,IV,Cesar,El Copey,Eucalyptus camaldulensis,Rolliza,ICA,435
"2,021",II,IV,Cesar,El Copey,Eucalyptus camaldulensis,Vara de Clavo,ICA,10
"2,021",II,IV,Cesar,La Gloria,Acacia mangium,Rolliza,ICA,150
"2,021",II,IV,Cesar,La Gloria,Eucalyptus tereticornis,Rolliza,ICA,30
"2,021",II,IV,Cesar,La Gloria,Tectona grandis,Rolliza,ICA,10
"2,021",II,IV,Cesar,Pailitas,Tectona grandis,Rolliza,ICA,30
"2,021",II,IV,Cesar,San Diego,Eucalyptus camaldulensis,Bloque,ICA,37
"2,021",II,IV,Cesar,San Diego,Eucalyptus tereticornis,Rolliza,ICA,24
"2,021",II,IV,Cesar,Tamalameque,Eucalyptus camaldulensis,Bloque,ICA,8
"2,021",II,IV,Cesar,Tamalameque,Eucalyptus camaldulensis,Rolliza,ICA,75
"2,021",II,IV,Cesar,Tamalameque,Gmelina arborea,Bloque,ICA,12
"2,021",II,IV,Cesar,Valledupar,Eucalyptus tereticornis,Bloque,ICA,143
"2,021",II,IV,Cesar,Valledupar,Eucalyptus tereticornis,Rolliza,ICA,363
"2,021",II,IV,Cesar,Valledupar,Eucalyptus tereticornis,Tabla,ICA,50
"2,021",II,IV,Cesar,Valledupar,Gmelina arborea,Bloque,ICA,5
"2,021",II,IV,Cesar,Valledupar,Gmelina arborea,Palanca de Mina,ICA,108
"2,021",II,IV,Cesar,Valledupar,Gmelina arborea,Rolliza,ICA,725
"2,021",II,IV,Cesar,Valledupar,Pachira quinata,Rolliza,ICA,328
"2,021",II,IV,Chocó,Unguia,Tectona grandis,Bloque,ICA,151
"2,021",II,IV,Córdoba,Buenavista,Eucalyptus tereticornis,Rolliza,ICA,96
"2,021",II,IV,Córdoba,Canalete,Tectona grandis,Bloque,ICA,30
"2,021",II,IV,Córdoba,Canalete,Tectona grandis,Repisas,ICA,33
"2,021",II,IV,Córdoba,Canalete,Tectona grandis,Rolliza,ICA,66
"2,021",II,IV,Córdoba,Canalete,Tectona grandis,Tabla,ICA,5
